title,in_office,last_name,first_name,middle_name,suffix,nickname,full_name,birthdate,gender,state,district,senate_class,party,official_url,wikipedia_id,lis_id,govtrack_id,thomas_id,bioguide_id,fec_ids
Rep.,False,Gill,Thomas,Ponce,,,,1922-04-21,M,HI,01,,Democrat,,Thomas Gill (politician),,404557,,G000192,
Rep.,False,Glenn,Milton,Willits,,,,1903-06-18,M,NJ,02,,Republican,,Milton W. Glenn,,404599,,G000237,
Rep.,False,Green,William,Joseph,Jr.,,,1910-03-05,M,PA,05,,Democrat,,William J. Green Jr.,,404769,,G000421,
Rep.,False,Harding,Ralph,R.,,,,1929-09-09,M,ID,02,,Democrat,,Ralph R. Harding,,405072,,H000191,
Rep.,False,Healey,James,Christopher,,,,1909-12-24,M,NY,21,,Democrat,,James C. Healey,,405290,,H000424,
Rep.,False,Hemphill,Robert,Witherspoon,,,,1915-05-10,M,SC,05,,Democrat,,Robert W. Hemphill,,405334,,H000471,
Rep.,False,Huddleston,George,,Jr.,,,1920-03-19,M,AL,00,,Democrat,,George Huddleston Jr.,,405750,,H000904,
Rep.,False,Johansen,August,Edgar,,,,1905-07-21,M,MI,03,,Republican,,August E. Johansen,,406011,,J000109,
Rep.,False,Johnson,Lester,Roland,,,,1901-06-16,M,WI,09,,Democrat,,Lester Johnson (politician),,406056,,J000158,
Rep.,False,Kilgore,Joe,Madison,,,,1918-12-10,M,TX,15,,Democrat,,Joe M. Kilgore,,406340,,K000177,
Sen,False,Kuchel,Thomas,Henry,,,,1910-08-15,M,CA,,3,Republican,,Thomas Kuchel,,406489,,K000335,
Rep.,False,Lankford,Richard,Estep,,,,1914-07-22,M,MD,05,,Democrat,,Richard Lankford,,406590,,L000081,
Rep.,False,Lesinski,John,,Jr.,,,1914-12-28,M,MI,16,,Democrat,,John Lesinski Jr.,,406755,,L000252,
Rep.,False,Libonati,Roland,Victor,,,,1900-12-29,M,IL,07,,Democrat,,Roland V. Libonati,,406794,,L000299,
Sen,False,Long,Edward,Vaughn,,,,1908-07-18,M,MO,,3,Democrat,,Edward V. Long,,406906,,L000415,
Rep.,False,Martin,Patrick,Minor,,,,1924-11-25,M,CA,38,,Republican,,Patrick M. Martin,,407217,,M000197,
Rep.,False,McIntire,Clifford,Guy,,,,1908-05-04,M,ME,02,,Republican,,Clifford McIntire,,407475,,M000478,
Rep.,False,McLoskey,Robert,Thaddeus,,,,1907-06-26,M,IL,19,,Republican,,Robert T. McLoskey,,407550,,M000558,
Rep.,False,Meader,George,,,,,1907-09-13,M,MI,02,,Republican,,George Meader,,407609,,M000620,
Rep.,False,Miller,William,Edward,,,,1914-03-22,M,NY,40,,Republican,,William E. Miller,,407740,,M000762,
Sen,False,Monroney,Almer,Stillwell Mike,,,,1902-03-02,M,OK,,3,Democrat,,Mike Monroney,,407832,,M000859,
Sen,False,Morse,Wayne,Lyman,,,,1900-10-20,M,OR,,3,Democrat,,Wayne Morse,,407981,,M001014,
Sen,False,Morton,Thruston,Ballard,,,,1907-08-19,M,KY,,3,Republican,,Thruston Ballard Morton,,407989,,M001022,
Rep.,False,Norblad,Albin,Walter,Jr.,,,1908-09-12,M,OR,01,,Republican,,A. Walter Norblad,,408217,,N000133,
Rep.,False,Nygaard,Hjalmar,Carl,,,,1906-03-24,M,ND,01,,Republican,,Hjalmar Carl Nygaard,,408258,,N000178,
Rep.,False,Osmers,Frank,Charles,Jr.,,,1907-12-30,M,NJ,09,,Republican,,Frank C. Osmers Jr.,,408375,,O000120,
Rep.,False,Pillion,John,Raymond,,,,1904-08-10,M,NY,39,,Republican,,John R. Pillion,,408749,,P000352,
Rep.,False,Rains,Albert,McKinley,,,,1902-03-11,M,AL,00,,Democrat,,Albert Rains,,409000,,R000018,
Rep.,False,Roberts,Kenneth,Allison,,,,1912-11-01,M,AL,00,,Democrat,,Kenneth A. Roberts,,409285,,R000314,
Rep.,False,Ryan,Harold,Martin,,,,1911-02-06,M,MI,14,,Democrat,,Harold M. Ryan,,409512,,R000556,
Rep.,False,Shelley,John,Francis,,,,1905-09-03,M,CA,05,,Democrat,,John F. Shelley,,409824,,S000327,
Rep.,False,Short,Don,Levingston,,,,1903-06-22,M,ND,02,,Republican,,Don L. Short,,409872,,S000378,
Rep.,False,Sibal,Abner,Woodruff,,,,1921-04-11,M,CT,04,,Republican,,Abner W. Sibal,,409889,,S000395,
Rep.,False,Siler,Eugene,,,,,1900-06-26,M,KY,05,,Republican,,Eugene Siler,,409902,,S000408,
Sen,False,Smathers,George,Armistead,,,,1913-11-14,M,FL,,3,Democrat,,George Smathers,,409992,,S000505,
Rep.,False,Staebler,Neil,Oliver,,,,1905-07-11,M,MI,00,,Democrat,,Neil Staebler,,410241,,S000775,
Rep.,False,Stinson,K.,William,,,,1930-04-20,M,WA,07,,Republican,,K. William Stinson,,410388,,S000928,
Rep.,False,Thornberry,William,Homer,,,,1909-01-09,M,TX,10,,Democrat,,Homer Thornberry,,410816,,T000237,
Rep.,False,Tollefson,Thor,Carl,,,,1901-05-02,M,WA,06,,Republican,,Thor C. Tollefson,,410871,,T000298,
Rep.,False,Van Pelt,William,Kaiser,,,,1905-03-10,M,WI,06,,Republican,,William Van Pelt,,411093,,V000051,
Rep.,False,Wallhauser,George,Marvin,,,,1900-02-10,M,NJ,12,,Republican,,George M. Wallhauser,,411268,,W000089,
Rep.,False,Weaver,James,Dorman,,,,1920-09-27,M,PA,24,,Republican,,James D. Weaver,,411394,,W000226,
Rep.,False,Westland,Alfred,John,,Jack,,1904-12-14,M,WA,02,,Republican,,Jack Westland,,411474,,W000310,
Rep.,False,Wickersham,Victor,Eugene,,,,1906-02-09,M,OK,06,,Democrat,,Victor Wickersham,,411597,,W000439,
Rep.,False,Wilson,Earl,,,,,1906-04-18,M,IN,09,,Republican,,Earl Wilson (politician),,411727,,W000572,
Rep.,False,Winstead,William,Arthur,,,,1904-01-06,M,MS,04,,Democrat,,W. Arthur Winstead,,411795,,W000641,
Sen,False,Johnson,Lyndon,Baines,,,,1908-08-27,M,TX,,2,Democrat,,Lyndon B. Johnson,,406058,,J000160,
Sen,False,Bass,Ross,,,,,1918-03-17,M,TN,,2,Democrat,,Ross Bass,,401219,,B000223,
Sen,False,Salinger,Pierre,Emil George,,,,1925-06-14,M,CA,,1,Democrat,,Pierre Salinger,,409536,,S000016,
Rep.,False,Andrews,Arthur,Glenn,,,,1909-01-15,M,AL,04,,Republican,,Glenn Andrews,,400872,,A000204,
Rep.,False,Baldwin,John,Finley,Jr.,,,1915-06-28,M,CA,14,,Republican,,John F. Baldwin Jr.,,401094,,B000092,
Rep.,False,Bandstra,Bert,Andrew,,,,1922-01-25,M,IA,04,,Democrat,,Bert Bandstra,,401109,,B000108,
Rep.,False,Beckworth,Lindley,Garrison,Sr.,,,1913-06-30,M,TX,03,,Democrat,,Lindley Beckworth,,401289,,B000296,
Rep.,False,Callan,Clair,Armstrong,,,,1920-03-29,M,NE,01,,Democrat,,Clair Armstrong Callan,,402213,,C000054,
Rep.,False,Callaway,Howard,Hollis,,Bo,,1927-04-02,M,GA,03,,Republican,,Bo Callaway,,402214,,C000055,
Rep.,False,Cameron,Ronald,Brooks,,,,1927-08-16,M,CA,25,,Democrat,,Ronald B. Cameron,,402225,,C000067,
Rep.,False,Chelf,Frank,Leslie,,,,1907-09-22,M,KY,04,,Democrat,,Frank Chelf,,402482,,C000342,
Rep.,False,Clevenger,Raymond,Francis,,,,1926-06-06,M,MI,11,,Democrat,,Raymond F. Clevenger,,402651,,C000516,
Rep.,False,Craley,Nathaniel,Neiman,Jr.,,,1927-11-17,M,PA,19,,Democrat,,Nathaniel N. Craley Jr.,,402981,,C000866,
Rep.,False,Curtin,Willard,Sevier,,,,1905-11-28,M,PA,08,,Republican,,Willard S. Curtin,,403112,,C001005,
Sen,False,Dodd,Thomas,Joseph,,,,1907-05-15,M,CT,,1,Democrat,,Thomas J. Dodd,,403505,,D000390,
Rep.,False,Dyal,Kenneth,Warren,,,,1910-07-09,M,CA,33,,Democrat,,Kenneth W. Dyal,,403691,,D000588,
Rep.,False,Ellsworth,Robert,Fred,,,,1926-06-11,M,KS,03,,Republican,,Robert Ellsworth,,403839,,E000148,
Rep.,False,Farnsley,Charles,Rowland Peaslee,,,,1907-03-28,M,KY,03,,Democrat,,Charles R. Farnsley,,403985,,F000023,
Rep.,False,Farnum,Billie,Sunday,,,,1916-04-11,M,MI,19,,Democrat,,Billie S. Farnum,,403987,,F000025,
Rep.,False,Gilligan,John,Joyce,,,,1921-03-22,M,OH,01,,Democrat,,John J. Gilligan,,404572,,G000208,
Sen,False,Gore,Albert,Arnold,,,,1907-12-26,M,TN,,1,Democrat,,Albert Gore Sr.,,404678,,G000320,
Rep.,False,Grabowski,Bernard,Francis,,,,1923-06-11,M,CT,06,,Democrat,,Bernard F. Grabowski,,404704,,G000348,
Rep.,False,Greigg,Stanley,Lloyd,,,,1931-05-07,M,IA,06,,Democrat,,Stanley L. Greigg,,404796,,G000450,
Rep.,False,Grider,George,William,,,,1912-10-01,M,TN,09,,Democrat,,George W. Grider,,404799,,G000454,
Rep.,False,Hagen,Harlan,Francis,,,,1914-10-08,M,CA,18,,Democrat,,Harlan Hagen,,404898,,H000013,
Rep.,False,Hansen,John,Robert,,,,1901-08-24,M,IA,07,,Democrat,,John R. Hansen,,405054,,H000173,
Rep.,False,Harris,Oren,,,,,1903-12-20,M,AR,04,,Democrat,,Oren Harris,,405127,,H000249,
Rep.,False,Harvey,Ralph,,,,,1901-08-09,M,IN,10,,Republican,,Ralph Harvey,,405183,,H000310,
Rep.,False,Huot,Joseph,Oliva,,,,1917-08-11,M,NH,01,,Democrat,,Joseph Oliva Huot,,405841,,H001001,
Rep.,False,Jennings,William,Pat,,,,1919-08-20,M,VA,09,,Democrat,,W. Pat Jennings,,406000,,J000098,
Rep.,False,Johnson,Jed,Joseph,Jr.,,,1939-12-27,M,OK,06,,Democrat,,Jed Johnson Jr.,,406049,,J000151,
Rep.,False,Jones,Paul,Caruthers,,,,1901-03-12,M,MO,10,,Democrat,,Paul C. Jones,,406139,,J000246,
Sen,False,Kennedy,Robert,Francis,,,,1925-11-20,M,NY,,1,Democrat,,Robert F. Kennedy,,406280,,K000114,
Rep.,False,Keogh,Eugene,James,,,,1907-08-30,M,NY,11,,Democrat,,Eugene James Keogh,,406296,,K000130,
Rep.,False,King,David,Sjodahl,,,,1917-06-20,M,UT,02,,Democrat,,David S. King,,406360,,K000199,
Rep.,False,Krebs,Paul,Joseph,,,,1912-05-26,M,NJ,12,,Democrat,,Paul J. Krebs,,406480,,K000326,
Rep.,False,Lindsay,John,Vliet,,,,1921-11-24,M,NY,17,,Republican,,John Lindsay,,406819,,L000326,
Rep.,False,Love,Rodney,Marvin,,,,1908-07-18,M,OH,03,,Democrat,,Rodney M. Love,,406947,,L000458,
Rep.,False,MacKay,James,Armstrong,,,,1919-06-25,M,GA,04,,Democrat,,James MacKay (American politician),,407050,,M000022,
Rep.,False,Mackie,John,C.,,,,1920-06-01,M,MI,07,,Democrat,,John C. Mackie,,407054,,M000026,
Rep.,False,Martin,James,Douglas,,,,1918-09-01,M,AL,07,,Republican,,James D. Martin,,407203,,M000182,
Rep.,False,Matthews,Donald,Ray,,Billy,,1907-10-03,M,FL,08,,Democrat,,Donald Ray Matthews,,407271,,M000253,
Sen,False,McCarthy,Eugene,Joseph,,,,1916-03-29,M,MN,,1,Democrat,,Eugene McCarthy,,407324,,M000311,
Rep.,False,McDowell,Harris,Brown,Jr.,,,1906-02-10,M,DE,00,,Democrat,,Harris McDowell,,407418,,M000418,
Rep.,False,McGrath,Thomas,Charles,Jr.,,,1927-04-22,M,NJ,02,,Democrat,,Thomas C. McGrath Jr.,,407458,,M000459,
Rep.,False,McVicker,Roy,Harrison,,,,1924-02-20,M,CO,02,,Democrat,,Roy H. McVicker,,407599,,M000610,
Rep.,False,Moeller,Walter,Henry,,,,1910-03-15,M,OH,10,,Democrat,,Walter H. Moeller,,407810,,M000836,
Rep.,False,Morrison,James,Hobson,,,,1908-12-08,M,LA,06,,Democrat,,James H. Morrison,,407963,,M000995,
Sen,False,Murphy,George,Lloyd,,,,1902-07-04,M,CA,,1,Republican,,George Murphy,,408056,,M001092,
Rep.,False,O’Brien,Leo,William,,,,1900-09-21,M,NY,29,,Democrat,,Leo W. O'Brien,,408266,,O000015,
Rep.,False,Olson,Alec,Gehard,,,,1930-09-11,M,MN,06,,Democrat,,Alec G. Olson,,408356,,O000084,
Sen,False,Prouty,Winston,Lewis,,,,1906-09-01,M,VT,,1,Republican,,Winston L. Prouty,,408936,,P000552,
Rep.,False,Race,John,Abner,,,,1914-05-12,M,WI,06,,Democrat,,John Abner Race,,408987,,R000003,
Rep.,False,Redlin,Rolland,W.,,,,1920-02-29,M,ND,02,,Democrat,,Rolland W. Redlin,,409086,,R000107,
Rep.,False,Rivers,Ralph,Julian,,,,1903-05-23,M,AK,00,,Democrat,,Ralph Julian Rivers,,409255,,R000282,
Rep.,False,Rogers,Walter,Edward,,,,1908-07-19,M,TX,18,,Democrat,,Walter E. Rogers,,409371,,R000404,
Rep.,False,Roosevelt,James,,,,,1907-12-23,M,CA,26,,Democrat,,James Roosevelt,,409391,,R000426,
Sen,False,Russell,Donald,Stuart,,,,1906-02-22,M,SC,,3,Democrat,,Donald S. Russell,,409483,,R000525,
Rep.,False,Schisler,Darwin,Gale,,,,1933-03-02,M,IL,19,,Democrat,,Gale Schisler,,409636,,S000128,
Rep.,False,Schmidhauser,John,Richard,,,,1922-01-03,M,IA,01,,Democrat,,John R. Schmidhauser,,409639,,S000131,
Rep.,False,Scott,Ralph,James,,,,1905-10-15,M,NC,05,,Democrat,,Ralph James Scott,,409690,,S000184,
Rep.,False,Secrest,Robert,Thompson,,,,1904-01-22,M,OH,15,,Democrat,,Robert T. Secrest,,409724,,S000219,
Rep.,False,Senner,George,Frederick,Jr.,,,1921-11-24,M,AZ,03,,Democrat,,George F. Senner Jr.,,409747,,S000243,
Rep.,False,Sickles,Carlton,Ralph,,,,1921-06-15,M,MD,00,,Democrat,,Carlton R. Sickles,,409895,,S000401,
Rep.,False,Stalbaum,Lynn,Ellsworth,,,,1920-05-15,M,WI,01,,Democrat,,Lynn E. Stalbaum,,410248,,S000782,
Rep.,False,Sweeney,Robert,E.,,,,1924-11-04,M,OH,00,,Democrat,,Robert E. Sweeney,,410555,,S001103,
Rep.,False,Thomas,Lera,Millard,,,,1900-08-03,F,TX,08,,Democrat,,Lera Millard Thomas,,410759,,T000178,
Rep.,False,Thompson,Theo,Ashton,,,,1916-03-31,M,LA,07,,Democrat,,T. Ashton Thompson,,410797,,T000218,
Rep.,False,Todd,Paul,Harold,Jr.,,,1921-09-22,M,MI,03,,Democrat,,Paul H. Todd Jr.,,410867,,T000294,
Rep.,False,Toll,Herman,,,,,1907-03-15,M,PA,04,,Democrat,,Herman Toll,,410870,,T000297,
Rep.,False,Tupper,Stanley,Roger,,,,1921-01-25,M,ME,01,,Republican,,Stanley R. Tupper,,410980,,T000411,
Rep.,False,Tuten,James,Russell,,,,1911-07-23,M,GA,08,,Democrat,,J. Russell Tuten,,411004,,T000436,
Sen,False,Tydings,Joseph,Davies,,,,1928-05-04,M,MD,,1,Democrat,,Joseph Tydings,,411013,,T000445,
Rep.,False,Vivian,Weston,Edward,,,,1924-10-25,M,MI,02,,Democrat,,Weston E. Vivian,,411163,,V000109,
Rep.,False,Walker,Prentiss,Lafayette,,,,1917-08-23,M,MS,04,,Republican,,Prentiss Walker,,411244,,W000065,
Rep.,False,Weltner,Charles,Longstreet,,,,1927-12-17,M,GA,05,,Democrat,,Charles L. Weltner,,411454,,W000290,
Rep.,False,White,Compton,Ignatius,Jr.,,,1920-12-19,M,ID,01,,Democrat,,Compton I. White Jr.,,411524,,W000362,
Sen,False,Williams,John,James,,,,1904-05-17,M,DE,,1,Republican,,John J. Williams (senator),,411675,,W000518,
Sen,False,Yarborough,Ralph,Webster,,,,1903-06-08,M,TX,,1,Democrat,,Ralph Yarborough,,411940,,Y000006,
Sen,False,Spong,William,Belser,Jr.,,,1920-09-29,M,VA,,2,Democrat,,William B. Spong Jr.,,410208,,S000739,
Sen,False,Allott,Gordon,Llewellyn,,,,1907-01-02,M,CO,,2,Republican,,Gordon L. Allott,,400816,,A000161,
Rep.,False,Ashmore,Robert,Thomas,,,,1904-02-22,M,SC,04,,Democrat,,Robert T. Ashmore,,400962,,A000223,
Sen,False,Bartlett,Edward,Lewis,,Bob,,1904-04-20,M,AK,,2,Democrat,,Bob Bartlett,,401200,,B000201,
Sen,False,Boggs,James,Caleb,,,,1909-05-15,M,DE,,2,Republican,,J. Caleb Boggs,,401561,,B000593,
Sen,False,Cooper,John,Sherman,,,,1901-08-23,M,KY,,2,Republican,,John Sherman Cooper,,402878,,C000758,
Rep.,False,Curtis,Thomas,Bradford,,,,1911-05-14,M,MO,02,,Republican,,Thomas B. Curtis,,403121,,C001014,
Rep.,False,Fino,Paul,Albert,,,,1913-12-15,M,NY,24,,Republican,,Paul A. Fino,,404092,,F000137,
Rep.,False,Fogarty,John,Edward,,,,1913-03-23,M,RI,02,,Democrat,,John E. Fogarty,,404188,,F000233,
Rep.,False,Gardner,James,Carson,,,,1933-04-08,M,NC,04,,Republican,,Jim Gardner (politician),,404429,,G000055,
Rep.,False,Gathings,Ezekiel,Candler,,,,1903-11-10,M,AR,01,,Democrat,,Ezekiel C. Gathings,,404470,,G000098,
Rep.,False,Halleck,Charles,Abraham,,,,1900-08-22,M,IN,02,,Republican,,Charles A. Halleck,,404964,,H000081,
Rep.,False,Hardy,Porter,,Jr.,,,1903-06-01,M,VA,02,,Democrat,,Porter Hardy Jr.,,405078,,H000197,
Sen,False,Harris,Fred,Roy,,,,1930-11-13,M,OK,,2,Democrat,,Fred R. Harris,,405115,,H000237,
Rep.,False,Herlong,Albert,Sydney,Jr.,,,1909-02-14,M,FL,04,,Democrat,,Albert S. Herlong Jr.,,405392,,H000530,
Rep.,False,Irwin,Donald,Jay,,,,1926-09-07,M,CT,04,,Democrat,,Donald J. Irwin,,405896,,I000039,
Rep.,False,Karsten,Frank,Melvin,,,,1913-01-07,M,MO,01,,Democrat,,Frank M. Karsten,,406185,,K000013,
Rep.,False,Kelly,Edna,Flannery,,,,1906-08-20,F,NY,12,,Democrat,,Edna F. Kelly,,406240,,K000070,
Rep.,False,Kornegay,Horace,Robinson,,,,1924-03-12,M,NC,06,,Democrat,,Horace R. Kornegay,,406472,,K000318,
Rep.,False,Kupferman,Theodore,Roosevelt,,,,1920-05-12,M,NY,17,,Republican,,Theodore R. Kupferman,,406496,,K000343,
Rep.,False,Machen,Hervey,Gilbert,,,,1916-10-14,M,MD,05,,Democrat,,Hervey Machen,,407041,,M000011,
Sen,False,Miller,Jack,Richard,,,,1916-06-06,M,IA,,2,Republican,,Jack Miller (politician),,407709,,M000730,
Rep.,False,Moore,Arch,Alfred,Jr.,,,1923-04-16,M,WV,01,,Republican,,Arch A. Moore Jr.,,407864,,M000892,
Rep.,False,Morris,Thomas,Gayle,,,,1919-08-20,M,NM,00,,Democrat,,Thomas G. Morris,,407958,,M000990,
Rep.,False,Multer,Abraham,Jacob,,,,1900-12-24,M,NY,13,,Democrat,,Abraham J. Multer,,408040,,M001074,
Sen,False,Mundt,Karl,Earl,,,,1900-06-03,M,SD,,2,Republican,,Karl E. Mundt,,408043,,M001078,
Rep.,False,Polanco-Abreu,Santiago,,,,,1920-10-30,M,PR,00,,Popular Democrat,,Santiago Polanco-Abreu,,408798,,P000405,
Rep.,False,Pool,Joe,Richard,,,,1911-02-18,M,TX,03,,Democrat,,Joe R. Pool,,408817,,P000426,
Rep.,False,Resnick,Joseph,Yale,,,,1924-07-13,M,NY,28,,Democrat,,Joseph Y. Resnick,,409141,,R000164,
Rep.,False,Selden,Armistead,Inge,Jr.,,,1921-02-20,M,AL,05,,Democrat,,Armistead I. Selden Jr.,,409737,,S000232,
Rep.,False,Smith,James,Vernon,,,,1926-07-23,M,OK,06,,Republican,,James Vernon Smith,,410042,,S000560,
Rep.,False,Tenzer,Herbert,,,,,1905-11-01,M,NY,05,,Democrat,,Herbert Tenzer,,410710,,T000128,
Rep.,False,Walker,E.,S. Johnny,,,,1911-06-18,M,NM,00,,Democrat,,E. S. Johnny Walker,,411228,,W000049,
Rep.,False,Whitener,Basil,Lee,,,,1915-05-14,M,NC,10,,Democrat,,Basil Lee Whitener,,411570,,W000410,
Rep.,False,Williams,John,Bell,,,,1918-12-04,M,MS,03,,Democrat,,John Bell Williams,,411674,,W000517,
Rep.,False,Willis,Edwin,Edward,,,,1904-10-02,M,LA,03,,Democrat,,Edwin E. Willis,,411715,,W000559,
Sen,False,Cook,Marlow,Webster,,,,1926-07-27,M,KY,,3,Republican,,Marlow Cook,,402844,01308,C000721,
Sen,False,Goodell,Charles,Ellsworth,,,,1926-03-16,M,NY,,1,Republican,,Charles Goodell,,404643,,G000282,
Rep.,False,Adair,Edwin,,,Ross,,1907-12-14,M,IN,04,,Republican,,E. Ross Adair,,400685,,A000024,
Rep.,False,Ayres,William,Hanes,,,,1916-02-05,M,OH,14,,Republican,,William Hanes Ayres,,401006,,A000229,
Rep.,False,Bates,William,Henry,,,,1917-04-26,M,MA,06,,Republican,,William H. Bates,,401234,,B000239,
Rep.,False,Battin,James,Franklin,,,,1925-02-13,M,MT,02,,Republican,,James Franklin Battin,,401236,,B000241,
Rep.,False,Berry,Ellis,Yarnal,,,,1902-10-06,M,SD,02,,Republican,,Ellis Yarnal Berry,,401403,,B000416,
Sen,False,Bible,Alan,Harvey,,,,1909-11-20,M,NV,,3,Democrat,,Alan Bible,,401422,01283,B000436,
Rep.,False,Burton,Laurence,Junior,,,,1926-10-30,M,UT,01,,Republican,,Laurence J. Burton,,402097,,B001155,
Rep.,False,Button,Daniel,Evan,,,,1917-11-01,M,NY,29,,Republican,,Daniel E. Button,,402143,,B001201,
Rep.,False,Cahill,William,Thomas,,,,1912-06-25,M,NJ,06,,Republican,,William T. Cahill,,402180,,C000019,
Rep.,False,Cohelan,Jeffery,,,,,1914-06-24,M,CA,07,,Democrat,,Jeffery Cohelan,,402725,,C000596,
Rep.,False,Cowger,William,Owen,,,,1922-01-01,M,KY,03,,Republican,,William Cowger,,402941,,C000823,
Rep.,False,Cramer,William,Cato,,,,1922-08-04,M,FL,08,,Republican,,William C. Cramer,,402983,,C000869,
Rep.,False,Cunningham,Glenn,Clarence,,,,1912-09-10,M,NE,02,,Republican,,Glenn Cunningham (Nebraska),,403099,,C000991,
Rep.,False,Daddario,Emilio,Quincy,,,,1918-09-24,M,CT,01,,Democrat,,Emilio Q. Daddario,,403145,,D000001,
Rep.,False,Denney,Robert,Vernon,,,,1916-04-11,M,NE,01,,Republican,,Robert Vernon Denney,,403377,,D000239,
Sen,False,Dominick,Peter,Hoyt,,,,1915-07-07,M,CO,,3,Republican,,Peter H. Dominick,,403522,01320,D000409,
Rep.,False,Everett,Robert,Ashton,,,,1915-02-24,M,TN,08,,Democrat,,Fats Everett,,403946,,E000266,
Rep.,False,Fallon,George,Hyde,,,,1902-07-24,M,MD,04,,Democrat,,George Hyde Fallon,,403974,,F000012,
Rep.,False,Farbstein,Leonard,,,,,1902-10-12,M,NY,19,,Democrat,,Leonard Farbstein,,403977,,F000015,
Rep.,False,Feighan,Michael,Aloysius,,,,1905-02-16,M,OH,20,,Democrat,,Michael A. Feighan,,404020,,F000060,
Rep.,False,Foreman,Edgar,Franklin,,,,1933-12-22,M,NM,02,,Republican,,Ed Foreman,,404223,,F000272,
Sen,False,Fulbright,James,William,,,,1905-04-09,M,AR,,3,Democrat,,J. William Fulbright,,404343,01337,F000401,
Rep.,False,Gilbert,Jacob,H.,,,,1920-06-17,M,NY,22,,Democrat,,Jacob H. Gilbert,,404541,,G000175,
Sen,False,Gurney,Edward,John,,,,1914-01-12,M,FL,,3,Republican,,Edward Gurney,,404876,01345,G000531,
Sen,False,Hughes,Harold,Everett,,,,1922-02-10,M,IA,,3,Democrat,,Harold Hughes,,405767,01364,H000922,
Rep.,False,Joelson,Charles,Samuel,,,,1916-01-27,M,NJ,08,,Democrat,,Charles Samuel Joelson,,406010,,J000108,
Rep.,False,Kleppe,Thomas,Savig,,,,1919-07-01,M,ND,02,,Republican,,Thomas S. Kleppe,,406422,,K000264,
Rep.,False,Laird,Melvin,Robert,,,,1922-09-01,M,WI,07,,Republican,,Melvin Laird,,406534,,L000024,
Rep.,False,Langen,Odin,Elsford Stanley,,,,1913-01-05,M,MN,07,,Republican,,Odin Langen,,406578,,L000069,
Rep.,False,Lipscomb,Glenard,Paul,,,,1915-08-19,M,CA,24,,Republican,,Glenard P. Lipscomb,,406836,,L000344,
Rep.,False,Lowenstein,Allard,Kenneth,,,,1929-01-16,M,NY,05,,Democrat,,Allard K. Lowenstein,,406966,,L000477,
Rep.,False,MacGregor,Clark,,,,,1922-07-12,M,MN,03,,Republican,,Clark MacGregor,,407040,,M000010,
Rep.,False,Marsh,John,Otho,Jr.,,,1926-08-07,M,VA,07,,Democrat,,John Otho Marsh Jr.,,407171,,M000148,
Rep.,False,May,Catherine,Dean,,,,1914-05-18,F,WA,04,,Republican,,Catherine Dean May,,407291,,M000273,
Rep.,False,McCarthy,Richard,Dean,,,,1927-09-24,M,NY,39,,Democrat,,Richard D. McCarthy,,407329,,M000318,
Rep.,False,McKneally,Martin,Boswell,,,,1914-12-31,M,NY,27,,Republican,,Martin B. McKneally,,407522,,M000530,
Rep.,False,Meskill,Thomas,Joseph,,,,1928-01-30,M,CT,06,,Republican,,Thomas Joseph Meskill,,407653,,M000667,
Rep.,False,Mize,Chester,Louis,,,,1917-12-25,M,KS,02,,Republican,,Chester L. Mize,,407807,,M000832,
Rep.,False,O’Neal,Maston,Emmett,Jr.,,,1907-07-19,M,GA,02,,Democrat,,Maston E. O'Neal Jr.,,408299,,O000090,
Rep.,False,Olsen,Arnold,,,,,1916-12-17,M,MT,01,,Democrat,,Arnold Olsen,,408355,,O000083,
Rep.,False,Pollock,Howard,Wallace,,,,1920-04-11,M,AK,00,,Republican,,Howard Wallace Pollock,,408808,,P000415,
Rep.,False,Powell,Adam,Clayton,Jr.,,,1908-11-29,M,NY,18,,Democrat,,Adam Clayton Powell Jr.,,408862,,P000477,
Rep.,False,Reifel,Benjamin,,,,,1906-09-19,M,SD,01,,Republican,,Ben Reifel,,409129,,R000152,
Rep.,False,Reinecke,Edwin,,,,,1924-01-07,M,CA,27,,Republican,,Edwin Reinecke,,409136,,R000159,
Rep.,False,Rivers,Lucius,Mendel,,,,1905-09-28,M,SC,01,,Democrat,,L. Mendel Rivers,,409254,,R000280,
Rep.,False,Rogers,Byron,Giles,,,,1900-08-01,M,CO,01,,Democrat,,Byron G. Rogers,,409357,,R000389,
Rep.,False,Ronan,Daniel,John,,,,1914-07-13,M,IL,06,,Democrat,,Daniel J. Ronan,,409385,,R000420,
Rep.,False,Roudebush,Richard,Lowell,,,,1918-01-18,M,IN,05,,Republican,,Richard L. Roudebush,,409426,,R000464,
Rep.,False,Rumsfeld,Donald,Henry,,,,1932-07-09,M,IL,13,,Republican,,Donald Rumsfeld,,409467,,R000508,
Sen,False,Saxbe,William,Bart,,,,1916-06-24,M,OH,,3,Republican,,William B. Saxbe,,409607,01429,S000096,
Rep.,False,Schadeberg,Henry,Carl,,,,1913-10-12,M,WI,01,,Republican,,Henry C. Schadeberg,,409617,,S000108,
Sen,False,Smith,Ralph,Tyler,,,,1915-10-06,M,IL,,3,Republican,,Ralph Tyler Smith,,410080,,S000602,
Rep.,False,St. Onge,William,Leon,,,,1914-10-09,M,CT,02,,Democrat,,William St. Onge,,410236,,S000769,
