last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,in_office
Pindall,James,,,,,,M,rep,VA,1,,Federalist,,,,,,,,,,P000358,,,,,,412173,,,,7459,James Pindall,False
Pleasants,James,,,,,1769-10-24,M,sen,VA,,2,Republican,,,,,,,,,,P000386,,,,,,408780,,,,7486,James Pleasants,False
Quarles,Tunstall,,,,,,M,rep,KY,9,,Republican,,,,,,,,,,Q000005,,,,,,412176,,,,7667,Tunstall Quarles,False
Richards,Mark,,,,,1760-07-15,M,rep,VT,0,,Republican,,,,,,,,,,R000217,,,,,,409193,,,,7872,Mark Richards (politician),False
Richmond,Jonathan,,,,,1774-07-31,M,rep,NY,20,,Republican,,,,,,,,,,R000235,,,,,,409211,,,,7888,Jonathan Richmond,False
Ringgold,Samuel,,,,,1770-01-15,M,rep,MD,4,,Republican,,,,,,,,,,R000263,,,,,,409238,,,,7910,Samuel Ringgold (congressman),False
Sage,Ebenezer,,,,,1755-08-16,M,rep,NY,-1,,Republican,,,,,,,,,,S000012,,,,,,409532,,,,8173,Ebenezer Sage,False
Sampson,Zabdiel,,,,,1781-08-22,M,rep,MA,8,,Republican,,,,,,,,,,S000026,,,,,,409545,,,,8190,Zabdiel Sampson,False
Settle,Thomas,,,,,1789-03-09,M,rep,NC,9,,Republican,,,,,,,,,,S000254,,,,,,409754,,,,8370,"Thomas Settle (North Carolina, 15th–16th Congress)",False
Shaw,Henry,,,,,,M,rep,MA,7,,Republican,,,,,,,,,,S000307,,,,,,409805,,,,8418,Henry Shaw (Massachusetts),False
Simkins,Eldred,,,,,1779-08-30,M,rep,SC,6,,Republican,,,,,,,,,,S000414,,,,,,409908,,,,8513,Eldred Simkins,False
Slocumb,Jesse,,,,,,M,rep,NC,4,,Federalist,,,,,,,,,,S000497,,,,,,409984,,,,8585,Jesse Slocumb,False
Smith,Ballard,,,,,,M,rep,VA,7,,Republican,,,,,,,,,,S000516,,,,,,412099,,,,8602,Ballard Smith,False
Smith,Bernard,,,,,1776-07-05,M,rep,NJ,-1,,Republican,,,,,,,,,,S000518,,,,,,410002,,,,8603,Bernard Smith (New Jersey),False
Smith,James,Strudwick,,,,1790-10-15,M,rep,NC,8,,Republican,,,,,,,,,,S000559,,,,,,410041,,,,8642,James Strudwick Smith,False
Southard,Henry,,,,,1747-10-07,M,rep,NJ,-1,,Republican,,,,,,,,,,S000685,,,,,,410156,,,,8748,Henry Southard,False
Stevens,James,,,,,1768-07-04,M,rep,CT,-1,,Republican,,,,,,,,,,S000882,,,,,,410344,,,,8912,James Stevens (Connecticut),False
Street,Randall,S.,,,,,M,rep,NY,4,,Federalist,,,,,,,,,,S001002,,,,,,410460,,,,9022,Randall S. Street,False
Strong,William,,,,,,M,rep,VT,0,,Republican,,,,,,,,,,S001022,,,,,,410478,,,,9040,William Strong (Vermont politician),False
Strother,George,French,,,,,M,rep,VA,10,,Republican,,,,,,,,,,S001023,,,,,,410480,,,,9042,George Strother,False
Tarr,Christian,,,,,1765-05-25,M,rep,PA,13,,Republican,,,,,,,,,,T000042,,,,,,410630,,,,9180,Christian Tarr,False
Taylor,Waller,,,,,,M,sen,IN,,3,Republican,,,,,,,,,,T000102,,,,,,410685,,,,9233,Waller Taylor,False
Terrell,William,,,,,,M,rep,GA,-1,,Republican,,,,,,,,,,T000132,,,,,,410714,,,,9261,William Terrell,False
Tompkins,Caleb,,,,,1759-12-22,M,rep,NY,3,,Republican,,,,,,,,,,T000303,,,,,,410876,,,,9414,Caleb Tompkins,False
Trimble,William,Allen,,,,1786-04-04,M,sen,OH,,3,Republican,,,,,,,,,,T000377,,,,,,410946,,,,9477,William A. Trimble,False
Walker,David,,,,,,M,rep,KY,6,,Republican,,,,,,,,,,W000048,,,,,,412114,,,,9737,David Walker (Kentucky politician),False
Walker,Freeman,,,,,1780-10-25,M,sen,GA,,2,Republican,,,,,,,,,,W000052,,,,,,411231,,,,9740,Freeman Walker,False
Walker,John,Williams,,,,1783-08-12,M,sen,AL,,3,Republican,,,,,,,,,,W000061,,,,,,411240,,,,9749,John Williams Walker,False
Wallace,James,M.,,,,,M,rep,PA,3,,Republican,,,,,,,,,,W000078,,,,,,411257,,,,9764,James M. Wallace,False
Wendover,Peter,Hercules,,,,1768-08-01,M,rep,NY,2,,Republican,,,,,,,,,,W000293,,,,,,411457,,,,9951,Peter H. Wendover,False
Holmes,David,,,,,1769-03-10,M,sen,MS,,1,Republican,,,,,,,,,,H000735,,,,,,405586,,,,4532,David Holmes (politician),False
Mills,Elijah,Hunt,,,,1776-12-01,M,sen,MA,,1,Adams,,,,,,,,,,M000774,,,,,,407752,,,,6528,Elijah H. Mills,False
Talbot,Isham,,,,,,M,sen,KY,,3,Republican,,,,,,,,,,T000017,,,,,,410607,,,,9159,Isham Talbot,False
Baldwin,Henry,,,,,1780-01-14,M,rep,PA,14,,Republican,,,,,,,,,,B000087,,,,,,401089,,,,382,Henry Baldwin (judge),False
Barber,Levi,,,,,1777-10-16,M,rep,OH,3,,Republican,,,,,,,,,,B000124,,,,,,401125,,,,417,Levi Barber,False
Barbour,James,,,,,1775-06-10,M,sen,VA,,1,Republican,,,,,,,,,,B000127,,,,,,401128,,,,420,James Barbour,False
Barstow,Gideon,,,,,1783-09-07,M,rep,MA,2,,Republican,,,,,,,,,,B000195,,,,,,401194,,,,481,Gideon Barstow,False
Bates,James,Woodson,,,,1788-08-25,M,rep,AR,-1,,,,,,,,,,,,B000235,,,,,,401230,,,,,James Woodson Bates,False
Bayly,Thomas,,,,,1775-09-13,M,rep,MD,8,,Federalist,,,,,,,,,,B000258,,,,,,401252,,,,533,Thomas Bayly (Maryland),False
Bigelow,Lewis,,,,,1785-08-18,M,rep,MA,12,,Federalist,,,,,,,,,,B000455,,,,,,401440,,,,705,Lewis Bigelow,False
Blackledge,William,Salter,,,,,M,rep,NC,4,,Republican,,,,,,,,,,B000512,,,,,,401490,,,,755,William Salter Blackledge,False
Boardman,Elijah,,,,,1760-03-07,M,sen,CT,,1,Republican,,,,,,,,,,B000577,,,,,,401548,,,,810,Elijah Boardman,False
Borland,Charles,,Jr.,,,1786-06-29,M,rep,NY,6,,Republican,,,,,,,,,,B000641,,,,,,401606,,,,864,Charles Borland Jr.,False
Breckinridge,James,Douglas,,,,,M,rep,KY,8,,Republican,,,,,,,,,,B000786,,,,,,412019,,,,993,James D. Breckinridge,False
Bryan,Henry,Hunter,,,,1786-02-23,M,rep,TN,6,,Republican,,,,,,,,,,B000986,,,,,,401938,,,,1171,Henry Hunter Bryan,False
Bullock,Wingfield,,,,,,M,rep,KY,-1,,Republican,,,,,,,,,,B001054,,,,,,412021,,,,,Wingfield Bullock,False
Burrows,Daniel,,,,,1766-10-26,M,rep,CT,-1,,Republican,,,,,,,,,,B001140,,,,,,402083,,,,1308,Daniel Burrows,False
Butler,Josiah,,,,,1779-12-04,M,rep,NH,-1,,Republican,,,,,,,,,,B001181,,,,,,402123,,,,1342,Josiah Butler,False
Campbell,Samuel,,,,,1773-07-11,M,rep,NY,15,,Republican,,,,,,,,,,C000099,,,,,,402253,,,,1464,Samuel Campbell (American politician),False
Cannon,Newton,,,,,1781-05-22,M,rep,TN,5,,Republican,,,,,,,,,,C000123,,,,,,402274,,,,1485,Newton Cannon,False
Chambers,David,,,,,1780-11-25,M,rep,OH,4,,Republican,,,,,,,,,,C000281,,,,,,402424,,,,1626,David Chambers (congressman),False
Colden,Cadwallader,David,,,,1769-04-04,M,rep,NY,1,,Federalist,,,,,,,,,,C000604,,,,,,402733,,,,1918,Cadwallader D. Colden,False
Conkling,Alfred,,,,,1789-10-12,M,rep,NY,14,,Republican,,,,,,,,,,C000679,,,,,,402805,,,,1982,Alfred Conkling,False
Cosden,Jeremiah,,,,,1821-03-04,M,rep,MD,6,,Republican,,,,,,,,,,C000792,,,,,,402912,,,,2079,Jeremiah Cosden,False
Crudup,Josiah,,,,,1791-01-13,M,rep,NC,8,,Republican,,,,,,,,,,C000953,,,,,,403065,,,,2220,Josiah Crudup,False
Dane,Joseph,,,,,1778-10-25,M,rep,ME,1,,Federalist,,,,,,,,,,D000026,,,,,,403167,,,,2318,Joseph Dane,False
Darlington,William,,,,,1782-04-28,M,rep,PA,2,,Republican,,,,,,,,,,D000059,,,,,,403198,,,,2343,William Darlington,False
De Wolf,James,,,,,1764-03-18,M,sen,RI,,1,Republican,,,,,,,,,,D000295,,,,,,403330,,,,2549,James DeWolf,False
Denison,George,,,,,1790-02-22,M,rep,PA,10,,Republican,,,,,,,,,,D000238,,,,,,403376,,,,2498,George Denison,False
Duncan,James,,,,,,M,rep,PA,-1,,,,,,,,,,,,D000531,,,,,,403639,,,,,James Duncan (Pennsylvania),False
Eustis,William,,,,,1753-06-10,M,rep,MA,13,,Republican,,,,,,,,,,E000230,,,,,,403915,,,,3001,William Eustis,False
Findlay,William,,,,,1768-06-20,M,sen,PA,,1,Jackson,,,,,,,,,,F000122,,,,,,404078,,,,3146,William Findlay (governor),False
Forrest,Thomas,,,,,,M,rep,PA,1,,Federalist,,,,,,,,,,F000281,,,,,,404231,,,,3284,Thomas Forrest,False
Gebhard,John,,,,,1782-02-22,M,rep,NY,13,,Federalist,,,,,,,,,,G000114,,,,,,404486,,,,3521,John Gebhard,False
Gross,Samuel,,,,,1776-11-10,M,rep,PA,2,,Republican,,,,,,,,,,G000496,,,,,,404841,,,,3854,Samuel Gross (politician),False
Harris,Mark,,,,,1779-01-27,M,rep,ME,2,,Republican,,,,,,,,,,H000248,,,,,,405126,,,,4109,Mark Harris (Maine politician),False
Hawkes,James,,,,,1776-12-13,M,rep,NY,15,,Republican,,,,,,,,,,H000366,,,,,,405235,,,,4211,James Hawkes (congressman),False
Hernández,Joseph,Marion,,,,1788-05-26,M,rep,FL,-1,,,,,,,,,,,,H000533,,,,,,405395,,,,,Joseph Marion Hernández,False
Hill,Mark,Langdon,,,,1772-06-30,M,rep,ME,3,,Republican,,,,,,,,,,H000602,,,,,,405463,,,,4419,Mark Langdon Hill,False
Hubbard,Thomas,Hill,,,,1781-12-05,M,rep,NY,17,,Republican,,,,,,,,,,H000890,,,,,,405736,,,,4674,Thomas H. Hubbard,False
Jackson,Edward,Brake,,,,1793-01-25,M,rep,VA,1,,Republican,,,,,,,,,,J000010,,,,,,405917,,,,4848,Edward B. Jackson,False
Jones,Francis,,,,,,M,rep,TN,3,,Republican,,,,,,,,,,J000218,,,,,,412059,,,,5029,Francis Jones (American politician),False
Jones,James,,,,,1772-12-11,M,rep,VA,19,,Republican,,,,,,,,,,J000228,,,,,,406121,,,,5039,James Jones (Virginia),False
Keyes,Elias,,,,,1758-04-14,M,rep,VT,4,,Republican,,,,,,,,,,K000160,,,,,,406324,,,,5226,Elias Keyes,False
Kirkland,Joseph,,,,,1770-01-18,M,rep,NY,16,,Federalist,,,,,,,,,,K000235,,,,,,406394,,,,5292,Joseph Kirkland (congressman),False
Lowndes,William,,,,,1782-02-11,M,rep,SC,2,,Republican,,,,,,,,,,L000483,,,,,,406971,,,,5815,William Lowndes (congressman),False
McCarty,Richard,,,,,1780-02-19,M,rep,NY,8,,Republican,,,,,,,,,,M000321,,,,,,407332,,,,6140,Richard McCarty (U.S. politician),False
McSherry,James,,,,,1776-07-29,M,rep,PA,5,,Federalist,,,,,,,,,,M000602,,,,,,407591,,,,6384,James McSherry (Pennsylvania),False
Milnor,William,,,,,1769-06-26,M,rep,PA,1,,Federalist,,,,,,,,,,M000786,,,,,,407764,,,,6539,William Milnor,False
Montgomery,Thomas,,,,,,M,rep,KY,9,,Republican,,,,,,,,,,M000872,,,,,,407844,,,,6607,Thomas Montgomery (American politician),False
Moore,Samuel,,,,,1774-02-08,M,rep,PA,6,,Republican,,,,,,,,,,M000916,,,,,,407888,,,,6650,Samuel Moore (congressman),False
Moore,Thomas,Love,,,,,M,rep,VA,10,,Republican,,,,,,,,,,M000920,,,,,,412079,,,,6654,Thomas Love Moore,False
Murray,Thomas,,Jr.,,,,M,rep,PA,10,,Republican,,,,,,,,,,M001115,,,,,,408078,,,,6825,"Thomas Murray, Jr.",False
Nelson,Hugh,,,,,1768-09-30,M,rep,VA,22,,Republican,,,,,,,,,,N000035,,,,,,408125,,,,6865,Hugh Nelson (congressman),False
Nelson,John,,,,,1791-06-01,M,rep,MD,4,,Republican,,,,,,,,,,N000037,,,,,,408127,,,,6867,John Nelson (lawyer),False
New,Anthony,,,,,,M,rep,KY,5,,Republican,,,,,,,,,,N000058,,,,,,408146,,,,6886,Anthony New,False
Overstreet,James,,,,,1773-02-11,M,rep,SC,4,,Republican,,,,,,,,,,O000142,,,,,,408393,,,,7122,James Overstreet,False
Patterson,Walter,,,,,,M,rep,NY,5,,Federalist,,,,,,,,,,P000131,,,,,,412085,,,,7256,Walter Patterson (U.S. politician),False
Phillips,John,,,,,,M,rep,PA,3,,Federalist,,,,,,,,,,P000310,,,,,,412086,,,,7414,John Phillips (politician),False
Pierson,Jeremiah,Halsey,,,,1766-09-13,M,rep,NY,3,,Republican,,,,,,,,,,P000342,,,,,,408739,,,,7444,Jeremiah H. Pierson,False
Pinkney,William,,,,,1764-03-17,M,sen,MD,,1,Republican,,,,,,,,,,P000362,,,,,,408758,,,,7463,William Pinkney,False
Reed,Philip,,,,,,M,rep,MD,6,,Republican,,,,,,,,,,R000125,,,,,,409104,,,,7792,Philip Reed,False
Reid,Robert,Raymond,,,,1789-09-08,M,rep,GA,-1,,Republican,,,,,,,,,,R000151,,,,,,409128,,,,7813,Robert R. Reid,False
Rhea,John,,,,,,M,rep,TN,1,,Republican,,,,,,,,,,R000181,,,,,,409157,,,,7838,John Rhea,False
Robertson,George,,,,,1790-11-18,M,rep,KY,-1,,Republican,,,,,,,,,,R000322,,,,,,409293,,,,7962,George Robertson (congressman),False
Ruggles,Charles,Herman,,,,1789-02-10,M,rep,NY,7,,Federalist,,,,,,,,,,R000501,,,,,,409460,,,,8108,Charles H. Ruggles,False
Russ,John,,,,,1767-10-29,M,rep,CT,-1,,Republican,,,,,,,,,,R000519,,,,,,409477,,,,8122,John Russ,False
Russell,Jonathan,,,,,1771-02-27,M,rep,MA,11,,Republican,,,,,,,,,,R000531,,,,,,409489,,,,8133,Jonathan Russell,False
Sibley,Solomon,,,,,1769-10-07,M,rep,MI,-1,,,,,,,,,,,,S000400,,,,,,409894,,,,,Solomon Sibley,False
Smith,John,Speed,,,,1792-07-01,M,rep,KY,7,,Republican,,,,,,,,,,S000575,,,,,,410057,,,,8656,John Speed Smith,False
Spencer,Elijah,,,,,,M,rep,NY,21,,Republican,,,,,,,,,,S000722,,,,,,410191,,,,8782,Elijah Spencer,False
Sterling,Micah,,,,,1784-11-05,M,rep,NY,18,,Federalist,,,,,,,,,,S000871,,,,,,410333,,,,8901,Micah Sterling,False
Tuthill,Selah,,,,,1771-10-26,M,rep,NY,-1,,,,,,,,,,,,T000438,,,,,,411006,,,,,Selah Tuthill,False
Upham,Nathaniel,,,,,1774-06-09,M,rep,NH,-1,,Republican,,,,,,,,,,U000024,,,,,,411047,,,,9569,Nathaniel Upham,False
Van Rensselaer,Solomon,Van Vechten,,,,1774-08-06,M,rep,NY,9,,Federalist,,,,,,,,,,V000055,,,,,,411097,,,,9631,Solomon Van Rensselaer,False
Van Swearingen,Thomas,,,,,1784-05-05,M,rep,VA,2,,Federalist,,,,,,,,,,V000059,,,,,,411101,,,,9635,Thomas Van Swearingen,False
Walker,Felix,,,,,1753-07-19,M,rep,NC,12,,Republican,,,,,,,,,,W000050,,,,,,411229,,,,9738,Felix Walker (American politician),False
Walworth,Reuben,Hyde,,,,1788-10-26,M,rep,NY,12,,Republican,,,,,,,,,,W000118,,,,,,411294,,,,9800,Reuben H. Walworth,False
White,Phineas,,,,,1770-10-30,M,rep,VT,2,,Republican,,,,,,,,,,W000389,,,,,,411549,,,,10042,Phineas White,False
Whitman,Ezekiel,,,,,1776-03-09,M,rep,ME,2,,Federalist,,,,,,,,,,W000421,,,,,,411580,,,,10069,Ezekiel Whitman,False
Williamson,William,Durkee,,,,1779-07-31,M,rep,ME,4,,Republican,,,,,,,,,,W000554,,,,,,411710,,,,10196,William D. Williamson,False
Woodson,Samuel,Hughes,,,,1777-09-15,M,rep,KY,2,,Republican,,,,,,,,,,W000729,,,,,,411880,,,,10358,Samuel H. Woodson (Kentucky),False
Worman,Ludwig,,,,,,M,rep,PA,7,,Federalist,,,,,,,,,,W000745,,,,,,411894,,,,10374,Ludwig Worman,False
Wright,Robert,,,,,1752-11-20,M,rep,MD,7,,Republican,,,,,,,,,,W000768,,,,,,411917,,,,10396,Robert Wright (politician),False
Brown,Ethan,Allen,,,,1776-07-04,M,sen,OH,,3,Republican,,,,,,,,,,B000914,,,,,,401870,,,,1107,Ethan Allen Brown,False
Kelly,William,,,,,1786-09-22,M,sen,AL,,3,Republican,,,,,,,,,,K000079,,,,,,406248,,,,5155,William Kelly (senator),False
Lloyd,James,,,,,,M,sen,MA,,2,Adams,,,,,,,,,,L000378,,,,,,406870,,,,5726,James Lloyd (Massachusetts politician),False
Rodney,Caesar,Augustus,,,,1772-01-04,M,sen,DE,,1,Republican,,,,,,,,,,R000377,,,,,,409347,,,,8013,Caesar Augustus Rodney,False
Taylor,John,,,,,1753-12-19,M,sen,VA,,2,Republican,,,,,,,,,,T000086,,,,,,410668,,,,9215,John Taylor of Caroline,False
Abbott,Joel,,,,,1776-03-17,M,rep,GA,-1,,Republican,,,,,,,,,,A000003,,,,,,400668,,,,5,Joel Abbot (politician),False
Ball,William,Lee,,,,1781-01-02,M,rep,VA,13,,Republican,,,,,,,,,,B000103,,,,,,401105,,,,398,William Lee Ball,False
Breck,Samuel,,,,,1771-07-17,M,rep,PA,1,,,,,,,,,,,,B000783,,,,,,401741,,,,990,Samuel Breck (politician),False
Brown,John,,,,,1772-08-12,M,rep,PA,12,,,,,,,,,,,,B000926,,,,,,401883,,,,1119,John Brown (Pennsylvania),False
Burton,Hutchins,Gordon,,,,,M,rep,NC,2,,,,,,,,,,,,B001152,,,,,,402094,,,,1319,Hutchins Gordon Burton,False
Cady,John,Watts,,,,1790-06-28,M,rep,NY,16,,,,,,,,,,,,C000015,,,,,,402177,,,,1390,John W. Cady,False
Call,Jacob,,,,,,M,rep,IN,1,,Jackson Republican,,,,,,,,,,C000049,,,,,,412023,,,,1423,Jacob Call,False
Call,Richard,Keith,,,,1792-10-24,M,rep,FL,-1,,,,,,,,,,,,C000050,,,,,,402210,,,,,Richard K. Call,False
Chandler,John,,,,,1762-02-01,M,sen,ME,,2,Jackson,,,,,,,,,,C000291,,,,,,402433,,,,1635,John Chandler,False
Clark,Lot,,,,,1788-05-23,M,rep,NY,21,,,,,,,,,,,,C000447,,,,,,402585,,,,1779,Lot Clark,False
Collins,Ela,,,,,1786-02-14,M,rep,NY,20,,,,,,,,,,,,C000635,,,,,,402764,,,,1945,Ela Collins,False
Cushman,Joshua,,,,,1761-04-11,M,rep,ME,4,,,,,,,,,,,,C001020,,,,,,403127,,,,2281,Joshua Cushman,False
Durfee,Job,,,,,1790-09-20,M,rep,RI,-1,,,,,,,,,,,,D000568,,,,,,403671,,,,2788,Job Durfee,False
Dwinell,Justin,,,,,1785-10-28,M,rep,NY,22,,,,,,,,,,,,D000584,,,,,,403687,,,,2802,Justin Dwinell,False
Eaton,Lewis,,,,,,M,rep,NY,12,,Crawford Republican,,,,,,,,,,E000025,,,,,,412036,,,,2829,Lewis Eaton,False
Eddy,Samuel,,,,,1769-03-31,M,rep,RI,-1,,,,,,,,,,,,E000040,,,,,,403735,,,,2841,Samuel Eddy,False
Edwards,Henry,Waggaman,,,,,M,sen,CT,,1,Jackson,,,,,,,,,,E000070,,,,,,403763,,,,2865,Henry W. Edwards,False
Ellis,William,Cox,,,,1787-05-05,M,rep,PA,9,,,,,,,,,,,,E000137,,,,,,403828,,,,2926,William Cox Ellis,False
Foote,Charles,Augustus,,,,1785-04-15,M,rep,NY,11,,,,,,,,,,,,F000249,,,,,,404202,,,,3257,Charles A. Foote,False
Forward,Walter,,,,,1786-01-24,M,rep,PA,16,,,,,,,,,,,,F000291,,,,,,404241,,,,3293,Walter Forward,False
Frost,Joel,,,,,1765-09-28,M,rep,NY,4,,Crawford Republican,,,,,,,,,,F000391,,,,,,412040,,,,3379,Joel Frost,False
Fuller,Timothy,,,,,1778-07-11,M,rep,MA,4,,Republican,,,,,,,,,,F000413,,,,,,404355,,,,3400,Timothy Fuller,False
Gatlin,Alfred,Moore,,,,1790-04-20,M,rep,NC,1,,Crawford Republican,,,,,,,,,,G000099,,,,,,404471,,,,3507,Alfred Moore Gatlin,False
Gazlay,James,William,,,,1784-07-23,M,rep,OH,1,,,,,,,,,,,,G000109,,,,,,404481,,,,3516,James W. Gazlay,False
Harvey,Matthew,,,,,1781-06-21,M,rep,NH,-1,,,,,,,,,,,,H000309,,,,,,405182,,,,4164,Matthew Harvey,False
Hayward,William,,Jr.,,,,M,rep,MD,7,,,,,,,,,,,,H000410,,,,,,405277,,,,4249,William Hayward Jr.,False
Herkimer,John,,,,,,M,rep,NY,15,,Republican,,,,,,,,,,H000529,,,,,,405391,,,,4353,John Herkimer,False
Hogeboom,James,Lawrence,,,,1766-08-25,M,rep,NY,9,,,,,,,,,,,,H000700,,,,,,405553,,,,4503,James L. Hogeboom,False
Hooks,Charles,,,,,1768-02-20,M,rep,NC,5,,Republican,,,,,,,,,,H000761,,,,,,405612,,,,4556,Charles Hooks,False
Jenkins,Lemuel,,,,,1789-10-20,M,rep,NY,7,,,,,,,,,,,,J000085,,,,,,405987,,,,4914,Lemuel Jenkins,False
Johnson,John,Telemachus,,,,1788-10-05,M,rep,KY,5,,,,,,,,,,,,J000154,,,,,,406052,,,,4973,John Telemachus Johnson,False
Lawrence,Samuel,,,,,1773-05-23,M,rep,NY,25,,,,,,,,,,,,L000138,,,,,,406643,,,,5515,Samuel Lawrence (congressman),False
Lee,John,,,,,1788-01-30,M,rep,MD,4,,,,,,,,,,,,L000196,,,,,,406699,,,,5560,John Lee (Maryland politician),False
Leftwich,Jabez,,,,,1765-09-22,M,rep,VA,7,,,,,,,,,,,,L000216,,,,,,406720,,,,5584,Jabez Leftwich,False
Litchfield,Elisha,,,,,1785-07-12,M,rep,NY,23,,,,,,,,,,,,L000346,,,,,,406838,,,,5696,Elisha Litchfield,False
Livermore,Arthur,,,,,1766-07-29,M,rep,NH,-1,,Republican,,,,,,,,,,L000362,,,,,,406854,,,,5711,Arthur Livermore,False
Longfellow,Stephen,,,,,1775-06-23,M,rep,ME,2,,,,,,,,,,,,L000430,,,,,,406921,,,,5768,Stephen Longfellow,False
Matlack,James,,,,,1775-01-11,M,rep,NJ,-1,,,,,,,,,,,,M000245,,,,,,407263,,,,6078,James Matlack,False
Matson,Aaron,,,,,,M,rep,NH,-1,,,,,,,,,,,,M000247,,,,,,407265,,,,6080,Aaron Matson,False
McArthur,Duncan,,,,,1772-06-14,M,rep,OH,6,,,,,,,,,,,,M000299,,,,,,407314,,,,6125,Duncan McArthur,False
McIlvaine,Joseph,,,,,1769-10-02,M,sen,NJ,,1,Adams,,,,,,,,,,M000475,,,,,,407473,,,,6274,Joseph McIlvaine,False
Neale,Raphael,,,,,,M,rep,MD,1,,,,,,,,,,,,N000018,,,,,,412082,,,,6852,Raphael Neale,False
Olin,Henry,,,,,1768-05-07,M,rep,VT,3,,,,,,,,,,,,O000068,,,,,,408341,,,,7056,Henry Olin,False
Outlaw,George,,,,,,M,rep,NC,2,,,,,,,,,,,,O000139,,,,,,412084,,,,7119,George Outlaw,False
Patterson,John,,,,,1771-02-10,M,rep,OH,10,,,,,,,,,,,,P000122,,,,,,408530,,,,7247,John Patterson (Ohio politician),False
Patterson,Thomas,,,,,1764-10-01,M,rep,PA,15,,Republican,,,,,,,,,,P000128,,,,,,408536,,,,7253,Thomas Patterson (Pennsylvania politician),False
Plumer,William,,Jr.,,,1789-02-09,M,rep,NH,-1,,,,,,,,,,,,P000394,,,,,,408788,,,,7494,William Plumer Jr.,False
Prince,William,,,,,,M,rep,IN,1,,Republican,,,,,,,,,,P000540,,,,,,408924,,,,7626,William Prince (Indiana),False
Reynolds,James,B.,,,,,M,rep,TN,8,,Republican,,,,,,,,,,R000173,,,,,,409149,,,,7831,James B. Reynolds,False
Rich,Charles,,,,,1771-09-13,M,rep,VT,3,,Republican,,,,,,,,,,R000207,,,,,,409183,,,,7862,Charles Rich (U.S. Representative),False
Richard,Gabriel,,,,,1767-10-15,M,rep,MI,-1,,,,,,,,,,,,R000210,,,,,,409186,,,,,Gabriel Richard,False
Richards,John,,,,,1765-04-13,M,rep,NY,19,,,,,,,,,,,,R000216,,,,,,409192,,,,7871,John Richards (U.S. politician),False
Rochester,William,Beatty,,,,1789-01-29,M,rep,NY,-1,,,,,,,,,,,,R000360,,,,,,409331,,,,7998,William B. Rochester,False
Rogers,Thomas,Jones,,,,,M,rep,PA,8,,Republican,,,,,,,,,,R000403,,,,,,409370,,,,8034,Thomas Jones Rogers,False
Ross,Thomas,Randolph,,,,1788-10-26,M,rep,OH,2,,,,,,,,,,,,R000456,,,,,,409420,,,,8078,Thomas R. Ross,False
Sandford,James,T.,,,,,M,rep,TN,6,,,,,,,,,,,,S000040,,,,,,412094,,,,8202,James T. Sandford,False
Sharpe,Peter,,,,,1777-12-10,M,rep,NY,3,,,,,,,,,,,,S000297,,,,,,409796,,,,8409,Peter Sharpe,False
Sibley,Jonas,,,,,1762-03-07,M,rep,MA,5,,,,,,,,,,,,S000397,,,,,,409891,,,,8499,Jonas Sibley,False
Smith,Arthur,,,,,1785-11-15,M,rep,VA,2,,,,,,,,,,,,S000515,,,,,,410000,,,,8601,Arthur Smith (U.S. Representative),False
Spaight,Richard,Dobbs,Jr.,,,,M,rep,NC,4,,,,,,,,,,,,S000694,,,,,,410165,,,,8757,Richard Dobbs Spaight Jr.,False
Stephenson,James,,,,,1764-03-20,M,rep,VA,16,,Federalist,,,,,,,,,,S000864,,,,,,410326,,,,8894,James Stephenson (congressman),False
Sterling,Ansel,,,,,1782-02-03,M,rep,CT,-1,,,,,,,,,,,,S000868,,,,,,410330,,,,8898,Ansel Sterling,False
Stoddard,Ebenezer,,,,,1785-05-06,M,rep,CT,-1,,,,,,,,,,,,S000943,,,,,,410402,,,,8966,Ebenezer Stoddard,False
Thomas,Jesse,Burgess,,,,,M,sen,IL,,2,Adams,,,,,,,,,,T000171,,,,,,410752,,,,9297,Jesse B. Thomas,False
Thompson,Philip,,,,,1789-08-20,M,rep,KY,11,,,,,,,,,,,,T000211,,,,,,410790,,,,9333,Philip Thompson (Kentucky),False
Tod,John,,,,,,M,rep,PA,13,,Republican,,,,,,,,,,T000290,,,,,,410863,,,,9402,John Tod,False
Tracy,Albert,Haller,,,,1793-06-17,M,rep,NY,30,,Whig,,,,,,,,,,T000343,,,,,,410914,,,,9447,Albert H. Tracy,False
Tucker,George,,,,,1775-08-20,M,rep,VA,6,,,,,,,,,,,,T000397,,,,,,410966,,,,9496,George Tucker (politician),False
Tyson,Jacob,,,,,1773-10-08,M,rep,NY,2,,,,,,,,,,,,T000453,,,,,,411021,,,,9545,Jacob Tyson,False
Udree,Daniel,,,,,1751-08-05,M,rep,PA,7,,Republican,,,,,,,,,,U000003,,,,,,411027,,,,9550,Daniel Udree,False
Van Dyke,Nicholas,,,,,1770-12-20,M,sen,DE,,2,Adams,,,,,,,,,,V000037,,,,,,411082,,,,9613,Nicholas Van Dyke (senator),False
